Customer_ID,LOB_Code,Product_Name,Customer_Type,Age,Annual_Income,Missed_Payments,Delinquent_Days,PenaltyFee_Amount,Probability_of_Default,DTI,OnTime_Payments,Bullet_Flag,Inactive_Flag,Total_Reachouts,Successful_Reachouts,Last_Campaign,Risk_Rating,Primary_Credit_Score,Total_Credit_Accounts
916730987021,R,Equipment Finance,R,42,89921,10,79,8.87085061689652,0,0.29174083970607867,1,0,1,25,7,Student More 101,3,781.7558077339401,6
322095414008,R,Personal Loan,R,37,90549,15,25,27.811464192294267,0,0.2733669948779614,0,1,0,12,11,Retirement Banking 101,3,658.5421237471205,4
640495118877,R,Real Estate,R,44,90175,6,40,53.76213319969959,0,0.3105676849602773,0,1,1,20,12,Student Investment 101,8,767.5962269564596,2
402514074873,R,Personal Loan,R,33,73966,14,18,15.97972364629335,0,0.28293040550674753,1,0,0,23,13,Student Rewards Made Easy,8,820.7254835187005,8
165714460119,R,Line of Credit,R,28,73214,0,85,30.13715338711924,0,0.24458994562567515,0,0,0,28,11,Credit Relief Bonanza,8,501.80125240707684,2
802631784892,C,Line of Credit,C,23,50954,6,42,39.548391850833525,0,0.13421249620331746,0,0,1,21,7,Student Investment Made Easy,8,555.8036169610566,7
227505944228,R,Equipment Finance,R,60,74052,10,71,40.127191934254455,0,0.11240209631918974,0,1,1,21,7,Investing Investment 101,9,739.8653157514932,3
748706525579,R,Personal Loan,R,34,74499,0,4,46.773047992849115,0,0.24242546557573705,1,0,1,15,11,Financial Planning Bonanza,9,939.0297454847877,2
808456654973,C,Line of Credit,C,29,74342,14,46,38.05018887281695,0,0.3614837117236597,1,0,1,17,9,Savings More Made Easy,8,598.593064441698,4
963123912684,R,Equipment Finance,R,59,75843,13,66,28.694257674516795,1,0.30937658244605526,1,0,0,19,5,Mobile Banking Made Easy,7,468.5620477000394,7
845004008907,C,Car Loan,C,21,50688,7,8,18.882678107210307,0,0.2585016619727784,0,0,1,27,12,Green Investment For a Better Tomorrow,2,850.0854628625684,2
105250216275,R,Equipment Finance,R,65,47571,4,41,28.484005488807973,0,0.2338156391223654,0,1,0,35,12,Financial Banking Bonanza,2,756.8991966032188,4
179311541494,R,Real Estate,R,33,74954,4,70,15.740427541699058,0,0.26344270500944184,0,0,0,15,3,Green Lending 101,3,661.90638281239,4
587886769077,C,Line of Credit,C,26,74382,4,8,12.345472839411206,0,0.1727548021203339,0,1,0,16,9,Small Business Less Made Easy,5,460.04612769238645,7
751969649487,C,Personal Loan,C,34,73327,4,14,48.520195872290564,0,0.10244989692564205,1,0,0,30,10,Mobile Rewards Hassle-Free,5,477.35348801735256,9
277800210112,R,Car Loan,R,20,50712,4,86,36.43643083864323,0,0.21184872348160144,0,0,0,23,5,Credit Relief Made Easy,5,583.383660648554,1
927294881081,C,Home Improvement,C,58,75226,3,53,40.573253848571966,0,0.2208455243596412,0,0,1,25,10,Green Loan Made Easy,3,677.9766510174665,8
797839219753,R,Real Estate,R,61,73571,12,45,10.887001012632574,0,0.2713646098521285,1,1,0,14,14,Investing Challenge Made Easy,6,575.9919026447486,4
350032325150,C,Line of credit,C,42,89061,7,32,24.86142382123047,0,0.18434730131840704,0,1,1,20,9,Green More Bonanza,1,550.5518355360825,4
659422897404,R,Equipment Finance,R,50,97627,0,45,51.077067388084274,0,0.3629018923473213,1,0,0,8,7,Green Relief Made Easy,1,638.8346059364105,7
436419621039,C,Personal Loan,C,29,73677,13,21,30.54341069465257,0,0.2525740275616237,1,0,1,27,11,Credit Loan Made Easy,8,906.5892307882486,8
704219116808,C,Personal Loan,C,22,50643,2,16,22.054574032852972,0,0.39152099167016796,1,1,1,-1,8,Mobile Rewards Bonanza,5,577.023765272823,9
791647530145,R,Real Estate,R,50,95243,1,48,42.594549304062355,0,0.19002384622565516,0,1,0,13,11,Financial Less 101,6,894.9806823730381,7
794780705912,R,Mortgage,R,49,96108,6,70,22.732711221329335,0,0.18126046983728256,1,0,0,19,9,Savings Lending Bonanza,8,621.019103305104,4
115528661635,R,Real Estate,R,66,47159,3,78,12.91312307340164,0,0.33259702787501205,0,1,1,18,10,Savings Rewards Made Easy,9,734.1560429453187,4
330735996931,C,Line of credit,C,46,97470,12,65,26.304675686475413,1,0.44242099942701346,1,1,0,20,10,Credit Fitness Hassle-Free,7,503.67865494555315,9
987615155050,R,Real Estate,R,53,97075,3,85,34.31279925171014,0,0.28107593042754697,1,0,0,27,9,Investing Fitness 101,4,844.5939486212085,6
818833387187,C,Line of Credit,C,21,50000,14,28,33.96344614480666,0,0.18831454441636414,1,1,0,25,10,Financial Relief Bonanza,7,534.9615648755586,5
650546280740,C,Line of Credit,C,23,50346,10,44,28.630329901360557,0,0.21798990020298772,0,0,1,12,16,Small Business Less Made Easy,3,501.25972431611734,4
756516794535,C,Real Estate,C,60,75137,14,77,41.21381121965791,0,0.1478471463993482,1,1,0,22,7,Financial Investment For a Better Tomorrow,4,640.889272786239,1
798099714269,R,Home Improvement,R,37,90507,11,61,13.899415082145637,0,0.21335514812867884,0,1,1,17,9,Retirement Loan Bonanza,8,921.767211649109,4
620149660279,C,Line of Credit,C,25,73961,2,4,23.157995011956753,0,0.16922161982992287,0,1,1,22,16,Student Loan Hassle-Free,7,693.9107974898833,4
488505130679,C,Car Loan,C,27,74584,5,15,4.798932470754296,0,0.27089352154816476,0,0,1,22,7,Small Business Rewards Hassle-Free,1,708.297020173524,4
285074231603,R,Equipment Finance,R,41,90977,9,54,46.71752821268338,0,0.12592787100849603,0,0,1,10,5,Mobile Less For a Better Tomorrow,8,671.6768284327774,5
850540953321,R,Real Estate,R,34,74648,6,72,38.69580102273799,0,0.29880788603445957,1,0,1,28,9,Mobile Investment Bonanza,5,417.19400396226933,3
348167734906,C,Mortgage,C,42,90992,10,16,28.251897478346304,0,0.21340469921575775,0,0,1,23,8,Credit Challenge Hassle-Free,8,659.5530568234396,9
378741772584,R,Personal Loan,R,33,73349,2,41,40.661691106650586,0,0.2822532222036118,0,0,0,21,11,Financial Challenge Bonanza,6,471.4701715066006,7
914141747842,C,Equipment Finance,C,42,89539,12,78,13.718823110341175,1,0.3262679796017284,1,1,0,19,8,Mobile More 101,1,719.1917317995869,6
101235717446,C,Real Estate,C,32,73717,14,13,8.847703737500023,0,0.1664647027419618,1,1,0,17,12,Savings Lending For a Better Tomorrow,2,605.4279154221375,6
511952800764,C,Car Loan,C,29,73641,2,25,3.6442054683375584,0,0.2980831750215414,1,1,1,18,8,Student Fitness For a Better Tomorrow,5,551.7604616128259,5
681469356774,C,Equipment Finance,C,49,96635,0,10,29.736411038736865,0,0.2584344190246718,1,0,0,13,12,Investing Relief 101,2,876.4699178148568,2
774481201281,R,Real Estate,R,36,89253,12,89,15.684398238780776,1,0.24621273698623553,0,1,1,23,4,Retirement Banking Bonanza,4,548.8666763008118,3
198289984322,C,Line of Credit,C,20,50387,5,47,16.690447276277077,0,0.1375314597133987,1,1,0,29,11,Mobile Investment 101,5,779.6404965291525,3
718027759282,C,Real Estate,C,46,97643,7,20,20.57226524377922,0,0.41419861827265125,1,1,1,17,9,Retirement More For a Better Tomorrow,5,403.850453534903,6
627392025115,C,Real Estate,C,40,89687,13,40,23.905231224652052,0,0.33624690409255653,0,0,1,22,10,Credit More Made Easy,8,645.373448305319,5
266729383060,C,Home Improvement,C,68,46227,10,75,37.853802360727876,0,0.28484887312787255,1,1,0,22,13,Student Banking Bonanza,9,647.9605112250036,8
617206639457,C,Real Estate,C,57,73956,7,1,47.952567114172,0,0.25047422698518873,1,0,0,27,6,Small Business More 101,3,797.4909560875403,4
833361786715,C,Personal Loan,C,26,73160,8,90,74.48423793236951,0,0.32085082909202206,1,0,0,9,9,Investing Loan For a Better Tomorrow,7,645.1336437561664,4
823265978503,C,Home Improvement,C,32,73303,5,76,29.17668969658656,0,0.38138649632194876,0,1,0,16,12,Investing Less Bonanza,6,555.5612265920624,9
927848868292,R,Real Estate,R,51,96283,4,28,48.04241854202047,0,0.28092041420852043,1,1,1,27,14,Credit Fitness Bonanza,9,920.5212058935156,7
443158378477,R,Home Improvement,R,37,90637,3,1,30.409733700862816,0,0.1628709845129412,0,1,1,16,11,Financial Loan For a Better Tomorrow,6,623.0796605088267,2
665177769772,C,Line of Credit,C,19,51319,12,86,49.01527130327472,0,0.23777632835548151,0,1,1,15,15,Savings Investment Bonanza,6,781.6167993461922,4
622068108382,C,Equipment Finance,C,58,75419,15,4,38.446856405664185,0,0.2484164803118826,1,0,1,12,12,Credit Fitness 101,5,661.3993146998965,8
417689705158,R,Home Improvement,R,31,74212,0,6,22.939579998073473,0,0.2075849368442664,0,0,0,13,10,Mobile Fitness Hassle-Free,3,833.9829830121184,6
672526441527,C,Equipment Finance,C,62,75539,2,27,2.988005241017836,0,0.31501528192114825,1,0,1,28,3,Green Rewards Hassle-Free,3,588.8036110929763,2
166789866764,C,Equipment Finance,C,61,73844,9,17,19.153870457307733,0,0.22045233378257237,1,1,0,17,10,Retirement More 101,6,564.3816985159873,6
276249712716,C,Personal Loan,C,39,90614,6,22,47.442279060816034,0,0.21752980936645724,1,0,0,20,7,Small Business Planning Bonanza,2,593.0574820810548,3
884904338245,R,Personal Loan,R,24,51262,7,78,17.404310547808,0,0.16490674754554885,1,0,0,20,6,Investing Relief For a Better Tomorrow,1,665.1229146240913,2
257571933466,R,Equipment Finance,R,41,89167,3,44,30.134814903447634,0,0.17367250478933233,1,1,0,27,11,Mobile Relief For a Better Tomorrow,7,785.4975246433329,7
932980093544,C,Real Estate,C,58,74964,12,21,30.373030509816495,0,0.2606340705830951,1,1,0,9,12,Green Planning For a Better Tomorrow,7,618.406817558793,3
544897687302,R,Car Loan,R,29,74079,11,41,17.298325501480203,0,0.3055866171316406,1,0,1,26,11,Student Challenge For a Better Tomorrow,1,796.6472746101458,3
796174614241,C,Real Estate,C,33,73783,6,78,51.70548846978809,0,0.2862133983608134,0,1,0,22,9,Small Business Banking For a Better Tomorrow,1,734.2468940551445,3
782327821709,R,Real Estate,R,32,73376,14,4,38.170249867019535,0,0.29535370390610527,0,0,1,5,14,Credit Lending 101,8,691.4740669853428,7
302265831921,C,Equipment Finance,C,42,89976,12,3,19.270694635206173,0,0.25106886798175,0,1,1,18,12,Retirement Planning For a Better Tomorrow,4,649.0959105387226,3
885821122172,R,Line of credit,R,47,95519,6,24,19.811272406581704,0,0.10632908927827592,1,1,1,11,10,Investing Investment 101,9,806.8055851486504,8
585593392386,R,Line of credit,R,42,90551,11,22,21.58545915441698,0,0.3544303162481366,0,0,1,19,9,Student Investment Hassle-Free,2,731.2903412379861,6
887786169911,C,Personal Loan,C,35,90472,0,73,15.424328305181788,0,0.2814506846445525,0,1,1,15,13,Green Planning Hassle-Free,9,846.9972216562717,6
267514990526,R,Home Improvement,R,59,73124,12,29,31.234082295499622,0,0.370931548438169,1,1,0,18,12,Credit Planning Bonanza,9,931.0395233427735,7
205842514630,R,Equipment Finance,R,60,74348,1,63,56.47937554185599,0,0.21769869805802833,0,1,1,25,6,Investing More 101,3,658.5540180871891,9
965624838426,C,Line of credit,C,49,97533,13,26,55.82799796323343,0,0.26997400170278957,1,0,0,23,10,Retirement Loan 101,4,587.2186105213272,3
285748071645,R,Equipment Finance,R,47,96538,9,13,48.97636373221374,0,0.3362869820193375,0,1,0,20,7,Mobile More Hassle-Free,7,790.163103416678,3
958460552521,C,Real Estate,C,39,89330,14,66,22.402244460821773,0,0.19753318075092383,0,0,1,30,9,Small Business Challenge For a Better Tomorrow,7,523.0883599112497,9
818875332483,R,Line of Credit,R,24,51195,11,2,41.66866762506836,0,0.20310978325962503,1,0,1,9,6,Mobile Banking 101,1,775.3566114261862,5
376495492022,R,Car Loan,R,20,51347,2,0,27.35001907766344,0,0.2741055302934627,0,1,1,14,6,Small Business Investment For a Better Tomorrow,2,786.8824145873679,6
385926705453,R,Equipment Finance,R,56,73708,7,52,16.883902015590458,0,0.3884080158642961,0,1,1,17,9,Savings Rewards Hassle-Free,1,584.4276133303748,9
841528592666,C,Real Estate,C,51,95579,10,7,12.661020666224806,0,0.35407031410475187,1,0,1,26,10,Mobile More 101,8,841.0315599959815,9
822843408937,C,Home Improvement,C,51,96158,13,62,53.448391984964616,0,0.2499596167898563,1,1,1,18,9,Mobile Less For a Better Tomorrow,5,814.6758912356358,3
862027756683,R,Mortgage,R,43,89455,14,88,20.830158040120953,1,0.2847163677302587,1,1,0,21,11,Financial Relief For a Better Tomorrow,2,550.2344296791296,5
785933968800,R,Real Estate,R,34,73625,10,45,25.515203244012806,0,0.15852051231483424,0,0,0,23,5,Student More Bonanza,7,482.73574708538314,2
526491141527,C,Real Estate,C,63,75444,12,5,26.024013003725216,0,0.2140804672784287,0,0,1,11,9,Financial Banking Made Easy,1,492.8023312017476,5
586709802602,C,Home Improvement,C,39,89031,10,74,36.41211565243494,0,0.13532207056146722,1,0,0,24,8,Green Loan For a Better Tomorrow,9,464.3550517805466,4
575503311425,C,Real Estate,C,60,73434,9,30,27.672894514594034,0,0.3328770253818487,0,0,0,15,9,Student Rewards For a Better Tomorrow,2,816.2279709546098,4
939982895155,R,Equipment Finance,R,69,46528,7,73,39.70282374201201,0,0.1442944890061824,0,1,1,9,5,Small Business Banking Hassle-Free,6,799.1293936378987,4
287636581865,R,Equipment Finance,R,44,89504,15,82,37.56968139358778,1,0.3428853652065428,1,0,1,26,11,Credit Challenge Hassle-Free,9,518.9359232747274,7
150369011104,C,Equipment Finance,C,63,73628,3,66,38.69997010466233,0,0.2382087521984364,1,1,1,22,8,Credit Investment Made Easy,1,686.7518746678993,9
469531801136,R,Home Improvement,R,56,74250,15,89,22.876881570389973,1,0.2953941982925399,0,0,1,19,9,Financial Rewards Bonanza,7,566.2969917862562,9
483572264488,R,Car Loan,R,28,74556,15,5,7.437564544128806,0,0.2926488950664295,1,0,0,26,13,Savings More Bonanza,3,621.4531001009723,5
732790644549,R,Real Estate,R,33,73731,5,45,23.23222888237714,0,0.23422972152258598,0,1,1,18,9,Small Business Lending Bonanza,5,695.1547825761329,2
972115951449,R,Real Estate,R,43,90829,11,31,7.426325805650053,0,0.35632404231417336,0,1,1,31,11,Financial Lending For a Better Tomorrow,5,569.6519366547899,7
132118939564,C,Personal Loan,C,21,51600,14,58,12.906358109474992,0,0.2966806339930877,1,1,1,20,7,Green Fitness Made Easy,9,884.9537827435356,8
277191572786,C,Real Estate,C,46,97538,9,31,18.67019936406561,0,0.12798603965622896,0,0,0,24,5,Mobile Banking Made Easy,7,594.703588267824,9
396914991030,R,Line of Credit,R,18,50662,7,14,30.264543086473726,0,0.2372116978847228,0,0,1,27,8,Savings Relief Bonanza,9,691.5361743476143,3
175530584375,C,Home Improvement,C,59,73187,15,67,8.340448256504011,0,0.2733544699785767,0,1,0,24,7,Investing Loan Bonanza,9,698.5425755247787,9
407983893133,R,Car Loan,R,26,74569,7,31,32.755830279868434,0,0.22476203957096894,0,0,0,11,9,Credit Relief Made Easy,7,735.3257760901029,2
408733391215,C,Home Improvement,C,53,96949,15,38,30.810718539478664,0,0.20239037529818044,1,0,0,6,10,Financial Rewards Bonanza,3,812.9371086203516,4
835544975604,R,Car Loan,R,19,50659,4,5,13.789160114352148,0,0.21317213003537094,1,1,0,27,6,Retirement More Hassle-Free,7,773.7306771370991,9
352047770242,R,Equipment Finance,R,69,46648,13,68,24.99080182020122,0,0.24079998359607535,0,1,0,22,8,Investing More For a Better Tomorrow,2,912.2097873561304,7
188819043075,C,Real Estate,C,42,90596,13,78,15.358179160942143,0,0.19808513814758438,1,1,0,24,11,Retirement Loan Hassle-Free,8,581.1207603389281,9
873161615498,R,Equipment Finance,R,49,95580,9,64,7.923240841067326,0,0.35719377554537673,1,0,0,8,9,Savings Investment For a Better Tomorrow,1,796.630511116026,1
362361680476,C,Personal Loan,C,25,74147,11,65,27.281313649936752,0,0.17615015118558638,0,1,1,16,12,Student Rewards 101,2,631.4312990294247,8
896887566469,C,Home Improvement,C,53,96239,6,44,29.724006772349878,0,0.3643640620007866,1,0,1,26,9,Investing Planning 101,6,837.0416636633349,2
809774384448,R,Home Improvement,R,62,73625,6,58,47.92591563210555,0,0.2505428591953534,1,1,1,18,11,Small Business Fitness Hassle-Free,2,664.7329844311784,4
970676044479,R,Equipment Finance,R,67,47926,6,32,16.112830819128952,0,0.14976204304083843,0,0,1,24,8,Investing Challenge Hassle-Free,6,504.1115209545718,6
166046329048,R,Line of credit,R,43,90318,12,37,21.31018214560868,0,0.18618247395086052,1,1,0,10,9,Credit Investment 101,7,446.3963158540714,5
480770716176,R,Personal Loan,R,31,73012,0,14,23.393204002014556,0,0.37076706031429135,1,1,0,15,9,Student Rewards Bonanza,2,608.1887937786427,1
315171671205,R,Equipment Finance,R,40,90236,12,71,38.99687225883255,0,0.32357459841242103,0,0,0,11,9,Student Investment 101,7,696.3909955412979,5
214465736643,C,Real Estate,C,35,90531,7,30,53.747840607487376,0,0.3735132787694654,1,1,1,18,10,Investing Relief For a Better Tomorrow,8,821.160265860304,7
594604513665,C,Equipment Finance,C,50,96740,9,35,32.6025869167819,0,0.2088977979559161,0,1,0,23,8,Savings Less Bonanza,1,706.4465684909546,4
895094979611,C,Personal Loan,C,18,50046,15,60,56.44974361989256,0,0.24012994423032424,1,1,1,19,11,Investing Investment 101,8,828.4882834148085,3
768464075808,C,Real Estate,C,68,47610,0,78,21.61858179145531,0,0.1327789267593759,1,0,0,17,16,Green Investment For a Better Tomorrow,8,778.6327187062518,6
790768758649,R,Line of Credit,R,28,74032,15,64,21.393248549495784,0,0.16319800563112374,0,1,1,19,11,Savings Relief Hassle-Free,2,614.9842503380199,1
784322352933,C,Personal Loan,C,30,73523,7,57,16.662941486368155,0,0.2577542182986709,1,0,0,18,7,Savings Relief 101,6,658.3585870986718,3
236840851094,C,Home Improvement,C,70,47259,2,90,35.359264559765315,0,0.3889351323347118,0,1,0,23,9,Credit Less 101,5,903.686596661747,9
296856656227,R,Real Estate,R,60,74582,13,30,16.785735916240693,0,0.24609267683698952,1,1,1,15,8,Retirement Challenge Hassle-Free,7,657.9237863800714,8
860092212865,R,Real Estate,R,32,73443,14,16,15.876048990935994,0,0.19900321316830108,1,1,0,19,11,Student Less 101,3,769.0726075167028,5
303567588695,R,Personal Loan,R,26,74578,1,76,42.475810224945306,0,0.2687623622230365,1,1,1,18,11,Small Business Rewards For a Better Tomorrow,8,715.6801803897677,2
850535629950,R,Real Estate,R,68,46515,4,74,24.66075051875865,0,0.2872219007718627,1,0,0,16,8,Green Banking For a Better Tomorrow,2,871.2453461358341,4
218274188469,C,Real Estate,C,53,95557,0,1,46.52087471197964,0,0.269913848408044,1,1,1,25,7,Small Business Loan Made Easy,3,648.3257487080821,1
453117556787,C,Home Improvement,C,36,90129,12,69,39.57952078191373,0,0.3269579314341847,1,1,0,28,11,Retirement Challenge Made Easy,8,774.8279195462219,8
480510794174,C,Real Estate,C,49,96173,12,21,11.920982271559454,0,0.25578002585791804,0,0,0,18,9,Financial Relief Hassle-Free,9,826.071012975665,6
351224644917,C,Equipment Finance,C,70,47880,0,83,30.715714707296,0,0.1350414178630224,0,0,1,20,12,Mobile Relief For a Better Tomorrow,3,827.7187812321616,3
197381616651,C,Line of credit,C,48,96819,2,69,20.156059969457782,0,0.26730114798897875,0,0,0,18,8,Mobile More Made Easy,6,526.6768052397156,9
852738878077,C,Personal Loan,C,32,74420,10,20,54.54657402779271,0,0.3688584546269019,0,1,0,20,7,Retirement Loan Bonanza,8,632.5102672415798,1
